1.4849,-0.0077514,1.7333
1.4881,0.002155,0.3674
1.4956,0.0050366,0.97652
1.488,-0.0050782,1.1602
1.4965,0.0057124,1.0529
1.4849,-0.007728,1.6291
1.488,0.0020641,0.30128
1.4882,0.00010081,0.089625
1.4882,3.3599e-05,0.10719
1.4952,0.0047373,0.88875
1.4954,0.00010032,0.065134
1.485,-0.0069547,1.5582
1.4952,0.0069024,1.3499
1.4882,-0.0047183,1.0855
1.4934,0.0034807,0.63373
1.5007,0.0049351,0.93098
1.485,-0.010458,2.3969
1.4934,0.0056059,1.0338
1.5015,0.0054742,0.97639
1.4947,-0.004562,1.0883
1.4948,6.6903e-05,0.071631
1.4966,0.0012042,0.15352
1.494,-0.0017373,0.43471
1.4948,0.00053548,0.056961
1.4946,-0.0001338,0.11022
1.4898,-0.0032116,0.69552
1.4978,0.0053698,1.0286
1.4884,-0.0062759,1.3227
1.4898,0.00094061,0.10413
1.4944,0.0030675,0.51636
1.49,-0.0029578,0.73396
1.4977,0.0052116,0.96293
1.4885,-0.0061227,1.2924
1.49,0.00094387,0.10476
1.4911,0.0008054,0.077925
1.4901,-0.00070415,0.25334
1.4811,-0.0060399,1.2904
1.4938,0.0085747,1.6478
1.481,-0.0085688,1.7389
1.4811,6.7522e-05,0.064239
1.49,0.0060259,1.1158
1.4812,-0.0059227,1.2528
1.4936,0.0084053,1.5751
1.4808,-0.0086366,1.7139
1.4812,0.0003039,0.01152
1.4814,0.00016878,0.014933
1.4813,-0.00010125,0.069529
1.4824,0.00074259,0.11093
1.4867,0.0029007,0.54453
1.4782,-0.0057174,1.2374
1.4824,0.0028413,0.5227
1.4812,-0.00083985,0.21818
1.4824,0.00084394,0.12293
1.4867,0.0029007,0.55658
1.4782,-0.005714,1.2574
1.4824,0.0028379,0.53166
1.4828,0.00023273,0.0023532
1.4824,-0.00023605,0.10225
1.4813,-0.00074204,0.2165
1.4863,0.0033754,0.7125
1.4772,-0.0061226,1.3452
1.4813,0.0027755,0.53844
1.4823,0.00069534,0.10473
1.4813,-0.00071172,0.19625
1.4862,0.0033012,0.64804
1.4772,-0.0060525,1.3152
1.4813,0.002779,0.52048
1.4816,0.00025316,0.0059059
1.4815,-0.00010124,0.073312
1.4752,-0.0042524,0.9537
1.4859,0.0072533,1.472
1.4747,-0.0075375,1.5819
1.4752,0.00033905,0.02944
1.4816,0.0043452,0.86326
1.4781,-0.0023994,0.529
1.4857,0.0051994,1.0027
1.4743,-0.0077302,1.4763
1.4781,0.0025776,0.4356
1.4814,0.0022969,0.38364
1.4755,-0.0040163,0.85855
1.4759,0.00027109,0.009297
1.4767,0.00054204,0.062666
1.475,-0.0011512,0.29696
1.4759,0.00061017,0.082048
1.4754,-0.00033878,0.12676
1.4808,0.00366,0.7829
1.4817,0.00060778,0.079499
1.4719,-0.006614,1.5077
1.4808,0.0060466,1.2646
1.4754,-0.0036264,0.82418
1.4808,0.0036057,0.71628
1.4818,0.00068209,0.093538
1.4717,-0.006769,1.5417
1.4808,0.0061288,1.2826
1.4805,-0.0002026,0.099008
1.4802,-0.00016887,0.094501
1.4793,-0.00060803,0.19513
1.4827,0.0022984,0.47133
1.4776,-0.0034397,0.85442
1.4793,0.0011505,0.20505
1.4804,0.00071656,0.11213
1.4792,-0.00080048,0.27691
1.4826,0.0023155,0.52262
1.4777,-0.0033151,0.91444
1.4792,0.0010083,0.19075
1.4791,-1.6901e-05,0.07214
1.4789,-0.00016902,0.11282
1.4843,0.0036514,0.88535
1.486,0.0011453,0.22834
1.4784,-0.005148,1.4191
1.4843,0.0040248,0.97278
1.479,-0.0035875,1.0002
1.4845,0.0037053,0.88216
1.486,0.0010408,0.19443
1.4782,-0.005249,1.4737
1.4845,0.0042315,1.0297
1.4848,0.00023241,0.014382
1.4845,-0.00020205,0.12938
1.4827,-0.0012125,0.39062
1.4851,0.0016187,0.36614
1.4804,-0.0031648,0.95734
1.4827,0.0015536,0.34635
1.4845,0.0012376,0.2616
1.4824,-0.0014449,0.46932
1.485,0.0017404,0.39644
1.4804,-0.0030573,0.90613
1.4824,0.0013239,0.28078
1.4829,0.00037777,0.025486
1.4826,-0.00023602,0.17695
1.4732,-0.0063402,2.0705
1.4855,0.0083492,2.4971
1.4695,-0.010771,3.4547
1.4732,0.0025179,0.69652
1.4826,0.0063739,1.9281
1.4749,-0.0052138,1.6417
1.4854,0.0071329,1.9194
1.4696,-0.01064,2.9604
1.4749,0.0035963,0.89637
1.4771,0.0015188,0.33357
1.4725,-0.0031142,0.98398
1.472,-0.00033956,0.18156
1.4726,0.00040761,0.033911
1.4697,-0.0019693,0.69404
1.472,0.0015649,0.38404
1.4708,-0.00081522,0.36593
1.4715,0.00047593,0.054576
1.4752,0.0025144,0.70653
1.4694,-0.0039317,1.3736
1.4715,0.0014292,0.32988
1.4712,-0.00017329,0.16621
1.4714,0.00011215,0.080766
1.4752,0.0025554,0.7582
1.4693,-0.0039758,1.4215
1.4714,0.0014327,0.34397
1.4715,9.5147e-05,0.067109
1.4719,0.00023784,0.022652
1.4785,0.004484,1.399
1.48,0.0010145,0.23904
1.4711,-0.0060135,2.2057
1.4785,0.0050302,1.5322
1.4718,-0.0045079,1.596
1.4789,0.0048239,1.4646
1.4799,0.00063221,0.089799
1.4711,-0.0058992,2.0523
1.4789,0.0052986,1.5443
1.4788,-5.7474e-05,0.13
1.479,0.00010143,0.084282
1.4831,0.0027721,0.83124
1.4862,0.0020902,0.56798
1.4776,-0.0057866,2.061
1.4831,0.0037223,1.1105
1.4791,-0.0027274,1.0406
1.4833,0.0029039,0.83756
1.4907,0.0049584,1.4686
1.4776,-0.0088046,3.0065
1.4833,0.003905,1.1261
1.4834,3.3707e-05,0.13268
1.4831,-0.00020224,0.21942
1.4732,-0.0066752,2.4904
1.4867,0.0091637,2.8519
1.4729,-0.0092823,3.2269
1.4732,0.00020368,0.060036
1.4833,0.0068694,2.0041
1.4734,-0.006718,2.2371
1.4866,0.0089897,2.5884
1.473,-0.0091551,2.7164
1.4734,0.0002478,0.017074
1.4738,0.00030203,0.016497
1.473,-0.00054281,0.2438
1.4672,-0.0039375,1.2403
1.4763,0.0062023,1.7682
1.4664,-0.006706,2.0617
1.4672,0.00054555,0.090976
1.4731,0.0040076,1.117
1.4694,-0.0024812,0.80821
1.4751,0.0038348,1.0562
1.4669,-0.0055286,1.6386
1.4694,0.0017179,0.37973
1.4695,5.104e-05,0.058913
1.4662,-0.0022457,0.71169
1.468,0.0012277,0.26476
1.4688,0.00054496,0.081227
1.4662,-0.0017702,0.54979
1.468,0.0012277,0.26476
1.468,0,0.077622
1.4612,-0.0046322,1.3698
1.4691,0.0054065,1.3882
1.4595,-0.0065346,1.7838
1.4612,0.0011648,0.23962
1.4678,0.0045374,1.1162
1.4612,-0.0045169,1.2553
1.4691,0.0053757,1.334
1.4595,-0.0065008,1.775
1.4612,0.0011614,0.23873
1.4605,-0.00047906,0.18762
1.4608,0.00020541,0.010057
1.4589,-0.0013007,0.43152
1.4644,0.00377,0.997
1.458,-0.0043704,1.2402
1.4589,0.00061728,0.097323
1.4609,0.0013709,0.29319
1.4589,-0.0013553,0.43827
1.4644,0.0037528,0.94361
1.4579,-0.004466,1.2238
1.4589,0.00073053,0.12217
1.4587,-0.0001508,0.098602
1.459,0.00020566,0.0096572
1.453,-0.0041124,1.1174
1.4615,0.00585,1.414
1.4516,-0.0067739,1.6696
1.453,0.00096445,0.17726
1.459,0.0041569,0.98577
1.4529,-0.0042391,1.1227
1.4615,0.0059366,1.364
1.4515,-0.0068082,1.6778
1.4529,0.00091283,0.16494
1.453,0.00013422,0.021928
1.4528,-0.00017205,0.10153
1.454,0.00082599,0.1668
1.4568,0.0019257,0.46245
1.449,-0.0053542,1.5667
1.454,0.0034507,0.86805
1.4527,-0.00087689,0.28324
1.454,0.00085701,0.16377
1.4568,0.0019773,0.4526
1.449,-0.0054158,1.4707
1.454,0.0034611,0.81147
1.4543,0.00022696,0.0012438
1.4544,6.8762e-05,0.040993
1.4524,-0.0013751,0.39866
1.4557,0.0022721,0.51498
1.4468,-0.0061139,1.5898
1.4524,0.0038706,0.87385
1.4542,0.00126,0.24433
1.4521,-0.0014819,0.40761
1.4556,0.0024482,0.52686
1.4468,-0.0060318,1.488
1.4521,0.0036113,0.81184
1.4529,0.00060259,0.084343
1.4525,-0.00030971,0.12986
1.4521,-0.00027539,0.12317
1.4533,0.00082639,0.15696
1.4507,-0.001789,0.53912
1.4521,0.00096505,0.20419
1.4516,-0.00034433,0.16112
1.4532,0.0011022,0.2807
1.456,0.0019268,0.53814
1.4508,-0.0035714,1.2102
1.4532,0.0016543,0.4524
1.4515,-0.0011733,0.43719
1.453,0.0010644,0.28171
1.4559,0.0019855,0.59787
1.4509,-0.0034686,1.3311
1.453,0.0014922,0.45828
1.4535,0.00031658,0.038313
1.4531,-0.0002752,0.19989
1.4494,-0.0025463,1.0897
1.4536,0.0028978,1.042
1.4476,-0.0041277,1.6881
1.4494,0.0012434,0.38908
1.4531,0.0025666,0.90831
1.4492,-0.0026873,1.1708
1.4536,0.0029982,1.0595
1.4458,-0.0053455,2.1866
1.4492,0.0023689,0.81468
1.4491,-4.4852e-05,0.1244
1.4489,-0.00017251,0.17684
1.4577,0.0060736,2.2821
1.459,0.00089182,0.24123
1.4489,-0.0069225,2.7197
1.4577,0.0060736,2.0871
1.449,-0.0059546,2.3617
1.4576,0.0058936,2.0205
1.459,0.0010188,0.21132
1.449,-0.0068881,2.707
1.4576,0.005911,2.0269
1.4581,0.00033618,0.034985
1.4578,-0.00017146,0.2286
1.4588,0.00068597,0.14338
1.4649,0.0041815,1.3973
1.4562,-0.005939,2.3941
1.4588,0.0017855,0.49743
1.4576,-0.00078832,0.46239
1.4585,0.00060714,0.05123
1.4649,0.0043948,1.4598
1.4562,-0.0059388,2.3546
1.4585,0.0015725,0.3482
1.4579,-0.00046965,0.40025
1.4583,0.00030867,0.1128
1.4555,-0.00192,0.90219
1.4593,0.0026108,0.92242
1.4543,-0.0034263,1.4709
1.4555,0.00082514,0.20139
1.4583,0.0019306,0.5776
1.4555,-0.0018926,0.93365
1.4591,0.0024389,0.74365
1.4543,-0.0032657,1.4455
1.4555,0.00083543,0.086106
1.4555,-3.4351e-05,0.24343
1.4547,-0.00054964,0.45388
1.4549,0.00013749,0.12995
1.4551,0.00013747,0.07628
1.4516,-0.0024053,1.1133
1.4549,0.0022734,0.79248
1.4549,0,0.13301
1.4528,-0.0014434,0.70975
1.4622,0.0064703,2.4717
1.4522,-0.006839,2.7845
1.4528,0.00041317,0.033727
1.4549,0.0014248,0.44093
1.453,-0.0013128,0.70839
1.4621,0.0063009,2.4349
1.4524,-0.006665,2.8492
1.453,0.00040623,0.032544
1.4527,-0.00014453,0.19307
1.4528,3.4417e-05,0.12143
1.4595,0.0046118,1.7881
1.4648,0.0036314,1.3551
1.4519,-0.0088067,3.7537
1.4595,0.0052345,1.9702
1.4529,-0.0045358,1.8895
1.4594,0.0044876,1.6171
1.4647,0.0036453,1.2898
1.4518,-0.0088037,3.3746
1.4594,0.0052176,1.7576
1.4603,0.00061669,0.10061
1.4595,-0.00054783,0.33025
1.4671,0.0052073,1.8402
1.4679,0.00054529,0.062558
1.4594,-0.0057906,2.2448
1.4671,0.0052761,1.7482
1.4595,-0.0051871,1.9606
1.4671,0.0052176,1.6842
1.4679,0.00054188,0.046305
1.4594,-0.0057599,2.1613
1.4671,0.0052486,1.6366
1.4672,9.8834e-05,0.10514
1.4673,3.4077e-05,0.13255
1.4725,0.0035439,1.1515
1.4749,0.0016299,0.43538
1.4662,-0.0058987,2.226
1.4725,0.0042968,1.3147
1.4673,-0.003545,1.2744
1.4724,0.0034656,0.98477
1.475,0.0017625,0.41874
1.4662,-0.0059324,2.0479
1.4724,0.0041979,1.1347
1.4723,-7.8106e-05,0.14206
1.4724,0.00010188,0.092205
1.4761,0.0025129,0.64154
1.4792,0.0021001,0.50636
1.4715,-0.0052055,1.682
1.4761,0.0031261,0.81585
1.4723,-0.0025879,0.87299
1.4755,0.0021871,0.50845
1.4791,0.0024466,0.57034
1.4715,-0.0051315,1.5705
1.4755,0.0027047,0.6236
1.4758,0.00020332,0.077584
1.4756,-0.00013552,0.17989
1.4762,0.00040661,0.00090527
1.4763,6.7741e-05,0.099379
1.4746,-0.0011515,0.46676
1.4762,0.001085,0.21979
1.4762,0,0.13222
1.4735,-0.001829,0.70381
1.479,0.0037665,1.0549
1.4695,-0.0064568,2.0853
1.4735,0.002722,0.71426
1.476,0.0016695,0.3889
1.4736,-0.0016125,0.61343
1.4784,0.0032913,0.90724
1.4692,-0.0062296,2.0766
1.4736,0.0029676,0.80666
1.4736,4.7503e-05,0.098353
1.4734,-0.00016965,0.16804
1.4695,-0.0026469,0.93684
1.4751,0.0038108,1.1001
1.4659,-0.0062369,2.0051
1.4695,0.0024558,0.66723
1.4736,0.0028139,0.78592
1.4693,-0.0029315,1.0001
1.4749,0.0037909,1.07
1.466,-0.006031,1.9021
1.4693,0.0022681,0.56507
1.4693,2.3821e-05,0.067915
1.4694,3.4029e-05,0.067186
1.4739,0.0030625,0.843
1.4758,0.0012891,0.3022
1.4667,-0.0061661,1.9266
1.4739,0.004909,1.3198
1.4694,-0.0030735,0.94604
1.4742,0.0033041,0.83993
1.4757,0.0010073,0.19237
1.4667,-0.0060717,1.7461
1.4742,0.0050963,1.2498
1.4741,-0.00011871,0.10632
1.4739,-0.00010176,0.10604
1.4788,0.0033245,0.81523
1.4802,0.00094671,0.16117
1.4685,-0.0079043,2.1489
1.4788,0.007014,1.6581
1.474,-0.0032493,0.89238
1.4788,0.0032802,0.69173
1.4802,0.00090612,0.11638
1.4684,-0.0079417,2.0222
1.4788,0.0070927,1.5821
1.4788,-2.0286e-05,0.11906
1.4792,0.00027049,0.049727
1.4786,-0.00040562,0.21109
1.4829,0.0029082,0.58604
1.4772,-0.0038101,1.0278
1.4786,0.00091386,0.11887
1.4792,0.00042608,0.011906
1.4778,-0.000987,0.36488
1.4829,0.0034444,0.73433
1.4777,-0.0034562,0.98382
1.4778,2.3685e-05,0.11081
1.478,0.00012181,0.071288
1.4792,0.00084577,0.10816
1.4785,-0.00047323,0.23089
1.4804,0.0012851,0.23238
1.4785,-0.0012834,0.46897
1.4785,0,0.093995
1.4784,-6.7636e-05,0.11537
1.4747,-0.0025027,0.77906
1.4797,0.0033905,0.85355
1.4733,-0.0043252,1.2157
1.4747,0.00095025,0.20392
1.4777,0.0020309,0.48369
1.4745,-0.0021317,0.64512
1.4786,0.0027195,0.70501
1.4734,-0.0035136,1.0461
1.4745,0.00080428,0.17694
1.4743,-0.00020006,0.099985
1.4746,0.00023741,0.021738
1.4803,0.0038655,1.0889
1.4817,0.00094575,0.21068
1.4736,-0.0054667,1.6615
1.4803,0.0045467,1.2565
1.4745,-0.0039384,1.16
1.4797,0.0035674,0.93356
1.4817,0.001311,0.30422
1.4737,-0.0053689,1.6331
1.4797,0.0040815,1.1214
1.4801,0.00021626,0.0011462
1.4799,-0.00010135,0.095317
1.477,-0.0019596,0.6433
1.4813,0.0029113,0.80109
1.4745,-0.0045906,1.3992
1.477,0.0016955,0.4144
1.4799,0.001933,0.48064
1.4772,-0.0017603,0.58433
1.4811,0.0026299,0.72825
1.4745,-0.0044594,1.421
1.4772,0.0018447,0.48074
1.4773,3.3847e-05,0.051736
1.477,-0.00020307,0.12614
1.471,-0.0040623,1.3481
1.4789,0.0053705,1.6175
1.4689,-0.0067618,2.038
1.471,0.0014296,0.36778
1.4772,0.004191,1.1395
1.4708,-0.0043157,1.2517
1.4789,0.0054868,1.4056
1.4691,-0.0066064,1.8138
1.4708,0.0011572,0.23822
1.4707,-9.5187e-05,0.085474
1.4705,-0.000102,0.088933
1.4657,-0.0032642,0.92418
1.4711,0.0036842,0.92984
1.4635,-0.0051662,1.3537
1.4657,0.0015032,0.35675
1.4704,0.0032271,0.79405
1.4668,-0.0024585,0.68224
1.471,0.0028497,0.68588
1.4635,-0.0050918,1.3526
1.4668,0.0022617,0.51751
1.4667,-0.00011249,0.087859
1.4683,0.001125,0.23852
1.4683,0,0.060238
1.4703,0.0013621,0.32116
1.4666,-0.0025165,0.7772
1.4683,0.0011591,0.2805
1.4679,-0.00027242,0.14818
1.4714,0.0023844,0.67469
1.4723,0.00061166,0.11422
1.4662,-0.0041432,1.2924
1.4714,0.0035466,0.98533
1.4678,-0.0024433,0.75645
1.4716,0.0025719,0.66436
1.4721,0.00035676,0.037263
1.4662,-0.004035,1.2768
1.4716,0.0036933,1.0319
1.4719,0.00021745,0.0026899
1.4713,-0.00040764,0.18905
1.4726,0.00088357,0.20704
1.4749,0.0015619,0.4144
1.4676,-0.0049495,1.6159
1.4726,0.0034069,0.98737
1.4716,-0.00068926,0.27289
1.4723,0.00048587,0.080256
1.4749,0.0017659,0.49519
1.4674,-0.0050783,1.7884
1.4723,0.0033324,1.0414
1.4725,0.00010188,0.04041
1.4726,0.00010187,0.042113
1.4812,0.00584,2.0008
1.4828,0.0010802,0.28602
1.4714,-0.0076882,2.6549
1.4812,0.0066603,2.0705
1.4727,-0.0057588,1.9267
1.4813,0.0058363,1.8053
1.483,0.0011409,0.28368
1.4714,-0.007775,2.4851
1.4813,0.0066874,1.9231
1.4812,-1.0126e-05,0.070719
1.4813,3.3755e-05,0.060145
1.4829,0.0010801,0.2648
1.4836,0.00047205,0.054334
1.476,-0.0051227,1.6831
1.4829,0.0046748,1.3032
1.4812,-0.0011329,0.41867
1.4829,0.0011511,0.25003
1.4835,0.00038775,0.0079546
1.476,-0.0050725,1.6533
1.4829,0.0047088,1.2857
1.4826,-0.00025288,0.20515
1.483,0.00030353,0.038829
1.4782,-0.0032367,1.0922
1.4846,0.0043296,1.1756
1.4781,-0.0043783,1.3963
1.4782,6.7654e-05,0.077154
1.4829,0.0032032,0.85529
1.4836,0.00045855,0.037742
1.4847,0.00074817,0.11049
1.4804,-0.0029399,0.98851
1.4836,0.0021988,0.53687
1.4835,-7.7513e-05,0.1322
1.4828,-0.00047186,0.25547
1.4837,0.00060696,0.086196
1.4846,0.00060659,0.076271
1.4827,-0.0012798,0.57121
1.4837,0.00067445,0.11653
1.4841,0.0002696,0.037267
1.486,0.0012802,0.36844
1.487,0.00067295,0.11661
1.4823,-0.0031607,1.3898
1.486,0.0024961,0.80389
1.484,-0.0013156,0.67428
1.4862,0.0014184,0.3901
1.4869,0.0004912,0.026674
1.4825,-0.0029525,1.3231
1.4862,0.0024688,0.8018
1.4861,-6.7288e-05,0.19223
1.4863,0.00016823,0.10552
1.489,0.0018166,0.61712
1.4905,0.0010074,0.24183
1.4857,-0.0032204,1.4923
1.489,0.0022212,0.71094
1.4862,-0.0019006,0.95794
1.489,0.0018874,0.5758
1.4904,0.00092345,0.1855
1.4857,-0.0031469,1.6133
1.489,0.0022313,0.78877
1.4889,-5.037e-05,0.23032
1.489,6.7164e-05,0.19365
1.4822,-0.0045668,2.3555
1.4894,0.0048576,1.9806
1.479,-0.0069827,3.0156
1.4822,0.0021636,0.68764
1.4888,0.0044798,1.6428
1.4822,-0.0044733,2.0265
1.4894,0.004851,1.7239
1.479,-0.0069694,2.9224
1.4822,0.0021569,0.66493
1.4821,-5.3975e-05,0.20664
